                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.94103,                0.85047,                 1.1101,                0.89627,                0.85147,                0.91843,                0.65869,                0.97808,                0.66937,                 1.1994,               0.002476,               0.002476,               0.002476
                     79,                0.95577,                0.90397,                 1.1125,                0.88493,                0.85979,                0.90861,                0.66502,                0.96558,                 0.6934,                 1.1921,               0.002377,               0.002377,               0.002377
                     80,                0.93623,                 0.8416,                 1.1056,                0.90892,                   0.84,                0.90609,                0.65848,                0.97123,                 0.7056,                 1.2009,               0.002278,               0.002278,               0.002278
                     81,                0.92122,                0.84284,                 1.0891,                0.89387,                0.86809,                0.91064,                0.66486,                0.96606,                0.69175,                  1.199,               0.002179,               0.002179,               0.002179
                     82,                0.92173,                0.83398,                 1.0935,                0.85685,                 0.8722,                0.90804,                0.67057,                0.95372,                0.69013,                 1.1876,                0.00208,                0.00208,                0.00208
                     83,                0.91302,                0.81813,                 1.0891,                0.89279,                0.86177,                0.91827,                0.67899,                0.94421,                0.66225,                 1.1904,               0.001981,               0.001981,               0.001981
                     84,                0.92238,                0.83379,                 1.1105,                0.90411,                0.84955,                0.91853,                0.67264,                0.95886,                 0.6662,                  1.207,               0.001882,               0.001882,               0.001882
                     85,                0.89572,                0.78727,                 1.0896,                0.90513,                0.86715,                0.91887,                0.66593,                0.95433,                0.65679,                 1.2006,               0.001783,               0.001783,               0.001783
                     86,                0.88645,                0.79024,                 1.0737,                 0.9269,                0.82907,                0.92039,                0.67903,                0.94992,                0.66045,                 1.2065,               0.001684,               0.001684,               0.001684
                     87,                0.90288,                0.79991,                 1.0882,                0.91628,                0.83316,                0.91175,                0.66868,                0.93403,                0.66632,                 1.1627,               0.001585,               0.001585,               0.001585
                     88,                0.87474,                0.80489,                 1.0734,                0.90926,                0.85477,                0.91825,                0.67953,                0.94119,                0.65519,                 1.1776,               0.001486,               0.001486,               0.001486
                     89,                0.89855,                0.80152,                 1.0936,                0.91577,                0.84548,                0.92405,                0.68137,                0.94489,                0.64954,                 1.1919,               0.001387,               0.001387,               0.001387
                     90,                0.88228,                0.77838,                 1.0774,                0.90586,                 0.8596,                0.91941,                0.67822,                0.94185,                0.63287,                 1.1901,               0.001288,               0.001288,               0.001288
                     91,                0.87279,                0.76536,                 1.0708,                0.92317,                0.84266,                0.92018,                0.68064,                0.93136,                0.62857,                 1.1817,               0.001189,               0.001189,               0.001189
                     92,                0.87005,                0.76308,                 1.0702,                0.89196,                0.86281,                0.91817,                0.67924,                0.93076,                 0.6292,                 1.1727,                0.00109,                0.00109,                0.00109
                     93,                0.85067,                0.74728,                 1.0635,                 0.8691,                0.89444,                0.92276,                0.67729,                0.93242,                0.61838,                 1.1749,               0.000991,               0.000991,               0.000991
                     94,                0.84218,                 0.7461,                 1.0543,                0.91161,                0.87344,                0.93031,                0.68731,                0.91934,                0.60756,                 1.1683,               0.000892,               0.000892,               0.000892
                     95,                0.86785,                 0.7612,                 1.0647,                0.92594,                0.87292,                0.93185,                0.69307,                0.92312,                0.61299,                 1.1692,               0.000793,               0.000793,               0.000793
                     96,                0.85756,                 0.7162,                 1.0628,                0.94509,                0.85229,                0.93139,                0.69373,                0.91661,                0.59155,                 1.1732,               0.000694,               0.000694,               0.000694
                     97,                0.84008,                0.73827,                 1.0449,                0.91121,                0.89398,                0.93497,                0.69457,                0.91687,                0.60534,                  1.168,               0.000595,               0.000595,               0.000595
                     98,                0.84138,                0.71325,                 1.0592,                0.89803,                0.89039,                 0.9317,                0.68988,                0.91229,                0.60976,                 1.1656,               0.000496,               0.000496,               0.000496
                     99,                0.85752,                0.73461,                 1.0644,                0.90519,                0.88825,                0.93294,                0.69224,                0.91358,                0.60877,                 1.1626,               0.000397,               0.000397,               0.000397
                    100,                0.83781,                0.71477,                 1.0535,                0.90679,                 0.8902,                0.93274,                0.69636,                 0.9106,                0.60884,                 1.1629,               0.000298,               0.000298,               0.000298
